265,-0.562131,0.690726,-0.358009,2.17374,-0.162491,-0.00102793,1.38171,0.0564509,-0.196887,0.0603102,-0.019749,-0.000106498,0.000128636,5.1497e-05
275,-0.557346,0.675223,-0.350119,2.17186,-0.162412,-0.00126514,1.38171,0.0677893,-0.196187,0.123953,-0.0285677,-0.000912144,-0.00600916,6.88468e-09
285,-0.551685,0.659747,-0.33607,2.16905,-0.162254,-0.001107,1.38182,0.0770449,-0.198589,0.192674,-0.0547333,0.00796966,0.0079635,0.00592719
295,-0.545513,0.643566,-0.31518,2.16223,-0.162096,-0.001107,1.38182,0.076753,-0.207613,0.300677,-0.0892312,0.00731409,-0.0043847,-0.00630558
305,-0.539377,0.625864,-0.286718,2.15414,-0.162017,-0.00102793,1.38192,0.0808667,-0.225474,0.383365,-0.111631,0.00360794,0.00805862,0.0023543
315,-0.531743,0.607022,-0.254972,2.14587,-0.162017,-0.00102793,1.38182,0.108053,-0.238816,0.406283,-0.09626,3.22244e-06,-1.66273e-06,-0.00677177
325,-0.521846,0.58704,-0.221401,2.13786,-0.162017,-0.000869783,1.38202,0.137797,-0.246619,0.41782,-0.106719,0.0042767,0.00460583,0.0131135
335,-0.507163,0.5676,-0.18856,2.12831,-0.16178,-0.000790712,1.38202,0.212771,-0.238929,0.401858,-0.11936,0.00446845,0.00425704,0.00586659
345,-0.485249,0.550577,-0.158958,2.11715,-0.161621,-0.000474427,1.38202,0.312415,-0.199425,0.346123,-0.132194,0.00238953,0.00251102,5.60652e-05
355,-0.45625,0.537192,-0.134373,2.1065,-0.161542,-0.000395356,1.38202,0.401437,-0.146868,0.261386,-0.125571,0.00567735,-0.00140204,0.00304348
365,-0.419909,0.527798,-0.118044,2.09542,-0.161621,-0.000474427,1.38202,0.470047,-0.0955097,0.164445,-0.152219,-0.00439776,-0.00324217,0.000242493
375,-0.379003,0.522341,-0.108602,2.08434,-0.161305,-0.000474427,1.38202,0.537275,-0.0490313,0.0845738,-0.129011,0.0118742,-0.00341645,0.00465486
385,-0.335832,0.520359,-0.104817,2.0742,-0.161226,-0.000395356,1.38202,0.528561,-0.0118729,0.0231219,-0.108811,-0.00205205,-0.0101479,-2.05765e-05
395,-0.29394,0.520115,-0.104132,2.06849,-0.16091,-0.000395356,1.38202,0.522823,0.000766589,0.00564445,-0.0383485,0.00746642,0.000931661,-0.000307925
405,-0.252048,0.520115,-0.103859,2.06832,-0.160594,7.90712e-05,1.38202,0.521346,0.000439742,0.00989121,0.00288114,0.00572956,0.0146476,-5.557e-05
415,-0.210192,0.52044,-0.103311,2.06857,-0.15917,0.00134421,1.38202,0.534306,0.00505106,0.0101179,0.000262653,0.0351393,0.0331093,-0.00599857
425,-0.169213,0.521228,-0.10208,2.06857,-0.149603,0.0105955,1.38202,0.494311,0.0178496,0.0232583,3.51143e-08,0.124524,0.11972,-9.48888e-06
435,-0.130096,0.52302,-0.0992519,2.06866,-0.146361,0.0124142,1.38212,0.486633,0.0281478,0.0468109,0.0018896,0.030906,0.0204648,0.00013736
445,-0.0932806,0.526468,-0.0938241,2.06874,-0.136002,0.0213492,1.38212,0.443266,0.048828,0.0713835,0.00639472,0.116051,0.123608,1.83637e-08
455,-0.0603366,0.532061,-0.0848841,2.06883,-0.128333,0.0285447,1.38212,0.380878,0.0815138,0.136808,0.000416047,0.189822,0.191503,2.45506e-12
465,-0.0345146,0.540993,-0.0702426,2.0707,-0.113309,0.0437264,1.38212,0.282026,0.131843,0.213599,0.0334014,0.214351,0.220263,3.2822e-16
475,-0.016472,0.553672,-0.0517697,2.07854,-0.0986808,0.0583545,1.38212,0.188203,0.179915,0.257096,0.127191,0.211089,0.221251,0.00522443
485,-0.00723162,0.569419,-0.0274129,2.0944,-0.0846852,0.0720338,1.38212,0.0769188,0.209164,0.312572,0.239418,0.102259,0.102708,0.00361885
495,-0.00321405,0.587175,-0.00743477,2.1186,-0.0785967,0.0781223,1.38202,0.042751,0.228386,0.189291,0.354905,0.0127412,0.00992513,-0.00290318
505,-0.00200878,0.606207,0.00419631,2.14817,-0.078834,0.0778851,1.38202,0.00444782,0.246166,0.113895,0.370818,-0.00333077,-0.00153908,-0.00667503
515,-0.00193574,0.626081,0.00766283,2.17467,-0.078913,0.0774898,1.38202,2.63558e-05,0.26107,0.00496706,0.29419,-0.00616079,-0.0161185,-0.00417542
525,-0.00193574,0.647394,0.00551907,2.1953,-0.0785967,0.0771735,1.38212,3.52353e-09,0.271973,-0.0392849,0.217659,0.00944193,-0.00794412,0.000446713
535,-0.00197226,0.668951,0.00342091,2.20706,-0.0771735,0.0759083,1.38212,-8.78862e-07,0.26838,-0.0301499,0.0939516,0.023628,-0.0119613,0.00287028
545,-0.00197226,0.68907,0.00328407,2.20859,-0.0764618,0.0748804,1.38202,3.08814e-06,0.245298,0.00315841,0.000431102,0.0201454,-0.0279227,-1.07764e-05
555,-0.00197226,0.707695,0.00291917,2.20859,-0.0758293,0.0742478,1.38212,0.00226017,0.222945,-0.0123521,-0.000885747,-0.000207678,1.2431e-05,0.000340302
565,-0.00200878,0.723686,0.000684182,2.20868,-0.0759083,0.0741688,1.38233,-0.000110011,0.181495,-0.0479112,0.00157281,-0.00142238,-0.00142235,0.000536461
575,-0.00204531,0.735605,-0.00273673,2.20885,-0.0759083,0.0741688,1.38233,-5.24692e-06,0.123886,-0.0489894,0.00106841,-0.00144687,-0.00196678,7.172e-08
585,-0.00208183,0.742935,-0.00538223,2.20885,-0.0759083,0.0741688,1.38233,-2.80643e-05,0.0651779,-0.0284141,7.34847e-06,0.00481608,0.00481053,-0.00183327
595,-0.00208183,0.746356,-0.00665937,2.20944,-0.0759874,0.0742478,1.38233,-3.75194e-09,0.0281272,0.0120265,0.0168224,0.0105949,0.000337097,0.00111072
605,-0.00208183,0.748148,-0.00510856,2.21064,-0.0761455,0.0742478,1.38223,-0.000654813,0.0184591,0.0181895,0.0226486,0.00129488,0.00113533,-0.00297143
615,-0.00204531,0.750157,-0.00492611,2.21268,-0.0763037,0.0742478,1.38223,0.000269131,0.0296227,-0.00157012,0.0181329,-0.00363085,-0.00376985,0.00262733
625,-0.00204531,0.751949,-0.0056559,2.21405,-0.0763037,0.074406,1.38233,0.0026721,0.015993,-0.013704,0.0137726,-0.00606887,0.00607169,0.00758364
3,-0.799058,0.783579,-0.0877121,2.49749,-0.0894295,0.0443589,1.29489,-0.0015901,0.00189832,-0.00318918,0.00247411,-0.00514103,-0.00223155,-0.000392789
13,-0.799021,0.783552,-0.0877577,2.49749,-0.0894295,0.0443589,1.29489,0.00264956,-0.00150476,-0.00420238,0.00189108,-0.000581662,-0.000581273,-0.000126256
23,-0.799058,0.783552,-0.0877577,2.49749,-0.0894295,0.0443589,1.295,-2.01758e-05,-2.01173e-07,-4.64831e-05,0.0059766,0.00072489,0.000250943,0.00473391
33,-0.799021,0.783552,-0.0877577,2.49741,-0.0894295,0.0443589,1.29489,0.00107828,0.000316502,-0.000531729,-0.00463617,0.00188482,-0.0012985,-0.0012121
43,-0.799021,0.783552,-0.0877577,2.49741,-0.0893504,0.044438,1.29489,0.00269359,0.000330186,-0.000551551,-0.000648549,0.0072867,0.00398518,-1.62046e-07
53,-0.799058,0.783525,-0.0877121,2.49749,-0.0893504,0.044438,1.29489,-0.00159809,-4.04912e-05,6.80256e-05,0.000675206,0.00789907,0.00484428,-0.000177901
63,-0.799058,0.78271,-0.0879858,2.49741,-0.0895086,0.0442799,1.295,-0.00076157,-0.0222299,-0.00542529,-1.21178e-05,0.00907216,0.00914587,3.58978e-05
73,-0.799021,0.778909,-0.0878945,2.49732,-0.0895876,0.0442008,1.295,0.00190416,-0.0737087,0.011047,-2.9793e-05,0.00272376,-0.00253124,8.69184e-06
83,-0.798985,0.770764,-0.0873472,2.49715,-0.0895876,0.0442008,1.29489,-0.00267916,-0.1247,0.0205061,-3.47974e-05,0.0020483,0.000891207,-0.0046747
93,-0.798802,0.758547,-0.0866174,2.49698,-0.0898249,0.044438,1.2951,0.00130824,-0.169389,0.0119235,0.00058831,-0.00668015,0.00696778,0.0109895
103,-0.798583,0.74299,-0.0861157,2.49689,-0.0906156,0.0450706,1.29479,0.00364183,-0.206211,0.00531011,-0.00384452,-0.00223251,0.00222874,-0.0121304
113,-0.798145,0.726184,-0.0843368,2.49672,-0.0912481,0.0457031,1.29489,0.00858287,-0.213027,0.0181609,-0.0063602,-0.00988956,0.00698828,0.00752642
123,-0.796684,0.708808,-0.0840631,2.49647,-0.0916435,0.0462566,1.29489,0.019002,-0.226417,0.000820741,-0.00109883,0.00876676,0.00278713,0.00385138
133,-0.795479,0.689857,-0.0821474,2.49579,-0.0942528,0.048866,1.29479,0.0103776,-0.240098,0.0312048,-0.00868889,-0.0485313,0.0531099,-0.000349101
143,-0.794456,0.671123,-0.0790458,2.49553,-0.0978901,0.052187,1.29479,0.0094452,-0.230022,0.0459293,-0.000386415,-0.0104025,-0.00289596,-0.00449672
153,-0.79347,0.653449,-0.0733443,2.49536,-0.097811,0.0527405,1.29489,0.0125828,-0.209319,0.0755878,-0.00260638,0.0111028,0.0127281,0.00669778
163,-0.792411,0.637919,-0.0652253,2.49528,-0.0978901,0.0526614,1.29489,0.0165659,-0.190423,0.104399,0.00327001,0.0045376,0.00472658,0.00536038
173,-0.790621,0.624154,-0.0549626,2.49485,-0.0976529,0.0524242,1.29489,0.0236387,-0.169233,0.139491,-0.00747511,0.00730718,-0.00326154,0.00572328
183,-0.789416,0.612099,-0.0406404,2.49349,-0.0974948,0.0524242,1.29479,0.00783255,-0.143898,0.204947,-0.0255859,-0.00673303,9.39437e-05,-0.00522533
193,-0.789379,0.601049,-0.0224412,2.48991,-0.0970203,0.0527405,1.29479,-0.000253203,-0.139212,0.233851,-0.0707503,0.0161277,0.0128283,-0.00681359
203,-0.789343,0.589266,-0.00346652,2.48053,-0.0969413,0.0528195,1.29489,5.19835e-06,-0.148525,0.241636,-0.128111,-0.00383616,-0.00100689,0.00926173
213,-0.789306,0.577483,0.0161467,2.46945,-0.0962296,0.0535312,1.29489,3.97065e-06,-0.145438,0.251043,-0.144816,0.0107192,0.0223818,0.00297896
223,-0.78905,0.5657,0.0360336,2.45897,-0.0952808,0.0546382,1.29479,0.00451999,-0.149056,0.250616,-0.128043,0.0161142,0.0313361,-0.000753637
233,-0.787663,0.553998,0.0557836,2.44892,-0.0920388,0.057722,1.29479,0.0255881,-0.145944,0.245345,-0.114145,0.0615062,0.0541138,-0.000147528
243,-0.783426,0.543708,0.073253,2.43937,-0.0863457,0.0635732,1.29489,0.0689979,-0.119777,0.20796,-0.119528,0.0501437,0.0501599,0.00743217
253,-0.776267,0.534966,0.0880314,2.42872,-0.0850806,0.0646802,1.29469,0.105902,-0.101278,0.170164,-0.131904,0.0161558,0.00750545,-0.00845861
263,-0.765274,0.528015,0.0998905,2.41781,-0.0845271,0.0650756,1.29489,0.163129,-0.0751122,0.13304,-0.136305,0.0133681,0.000418327,0.00726945
273,-0.748802,0.523888,0.106732,2.40673,-0.082234,0.0668942,1.29489,0.230688,-0.039295,0.0600075,-0.136775,0.0385609,0.0344919,0.00544231
283,-0.727363,0.522531,0.108922,2.39574,-0.0725083,0.0759874,1.29479,0.282755,-0.0124335,0.0124183,-0.139996,0.0668294,0.0503552,-0.000697706
293,-0.704426,0.521988,0.109925,2.38304,-0.0701361,0.07662,1.29479,0.294678,-0.00387965,0.00638028,-0.176856,0.0353971,0.021903,-0.00536289
303,-0.680978,0.521771,0.110381,2.36889,-0.066657,0.0793084,1.29489,0.299435,-0.000893731,0.00671575,-0.189705,0.0717437,0.0812042,0.00110026
313,-0.655631,0.521744,0.110427,2.35338,-0.0585127,0.0871364,1.29489,0.32707,-0.000155532,0.000693326,-0.206594,0.0657314,0.0590246,0.00199312
323,-0.62853,0.521798,0.110518,2.33745,-0.0547963,0.0906946,1.29489,0.347805,0.00197899,0.00343685,-0.195772,0.0536024,0.0611453,0.00245299
333,-0.600042,0.521852,0.110518,2.32142,-0.0458613,0.0996297,1.29479,0.368165,0.00184819,-0.00295694,-0.202053,0.0995511,0.0993578,-0.00466084
343,-0.568486,0.521906,0.110518,2.30566,-0.037717,0.106667,1.29479,0.403269,0.000590148,0.000134902,-0.201339,0.171682,0.170323,-0.000367795
353,-0.535323,0.521879,0.110564,2.28989,-0.0284656,0.115128,1.29479,0.419877,-0.000737188,0.00123863,-0.200794,0.10376,0.102401,-0.00904716
363,-0.501831,0.521934,0.110564,2.27353,-0.0161305,0.127146,1.29479,0.409244,5.70615e-05,8.62859e-05,-0.19641,0.134152,0.131864,-0.00216758
373,-0.470713,0.521988,0.110655,2.25742,-0.00719548,0.136081,1.29479,0.374045,0.000108433,-9.12534e-05,-0.190358,0.0215709,0.0197157,-0.000316926
383,-0.441056,0.522069,0.110701,2.24532,-0.00340006,0.140193,1.29479,0.371891,0.000546422,-0.000834809,-0.125057,0.0441747,0.0489921,-0.00363591
393,-0.41191,0.522069,0.110701,2.23816,0.00142328,0.145017,1.29479,0.361812,-0.000686134,0.00115272,-0.0665164,0.0232943,0.0231007,-0.00258507
403,-0.382911,0.522069,0.110701,2.2362,0.00237214,0.145333,1.29469,0.363662,-5.69506e-06,9.56769e-06,-0.00231887,0.0122618,-0.000540513,-0.0169815
413,-0.353656,0.522124,0.110701,2.23612,0.00616755,0.144542,1.29479,0.367727,0.0022419,-0.00100822,-0.00155083,0.065498,-0.0343333,3.94265e-05
423,-0.324985,0.522341,0.111065,2.23612,0.0112281,0.142012,1.29479,0.352645,0.00566497,0.0095165,-2.07332e-07,0.0458716,-0.0085797,-0.00270676
433,-0.296095,0.523617,0.112571,2.23612,0.0185817,0.144621,1.29479,0.365174,0.0224132,0.0247211,-2.77184e-11,0.127936,0.0552686,-0.00140257
443,-0.265744,0.525816,0.114258,2.23612,0.0287819,0.146756,1.29479,0.38409,0.0353008,0.0286428,-3.7057e-15,0.116669,-0.0515468,-0.00185468
453,-0.235064,0.530051,0.116265,2.23612,0.0393774,0.139007,1.29479,0.380103,0.073463,0.0363658,7.20538e-06,0.106701,-0.0590395,5.50366e-05
463,-0.205955,0.538359,0.119367,2.23603,0.0464939,0.140272,1.295,0.348786,0.132107,0.044016,-0.00474765,0.108847,0.0254798,0.00389021
473,-0.180973,0.552152,0.122377,2.23603,0.0559824,0.136635,1.295,0.291071,0.202731,0.0275417,-0.00408127,0.0503256,-0.0349909,1.30273e-05
483,-0.161543,0.571428,0.122286,2.23612,0.0567731,0.135844,1.2951,0.213406,0.264335,-0.00901601,0.000106185,0.00228636,-0.00228431,6.6476e-05
493,-0.148394,0.594886,0.121739,2.23612,0.0565359,0.135607,1.2951,0.134226,0.306433,-0.00957512,1.4196e-08,-0.0127631,-0.0038195,8.88723e-09
503,-0.140542,0.620488,0.121328,2.23612,0.0558242,0.135212,1.2952,0.0741031,0.319247,-0.0108441,1.89787e-12,-0.0177768,-0.0129525,5.77548e-05
513,-0.136816,0.645385,0.120918,2.2362,0.0550335,0.134579,1.2953,0.0389736,0.306525,-0.00942134,0.00618207,-0.0165699,-0.0234448,3.59258e-05
523,-0.134589,0.667811,0.1211,2.2362,0.0534521,0.132998,1.29551,0.0296469,0.260283,0.00893932,2.1362e-05,-0.0232814,-0.0232957,9.01147e-05
533,-0.131009,0.686409,0.121602,2.2362,0.0457822,0.125486,1.29561,0.0662139,0.213429,-0.0105576,-0.00371094,-0.152087,-0.151965,6.0451e-06
543,-0.12575,0.701613,0.121237,2.23629,0.0424612,0.122165,1.29561,0.0693813,0.174326,-0.0163588,0.00628634,-0.00932657,-0.00939516,-2.47573e-05
553,-0.120125,0.713505,0.120781,2.23629,0.0423821,0.122086,1.29561,0.0676462,0.141212,-0.00439391,8.40427e-07,-1.25755e-05,-4.52159e-05,-0.00662718
563,-0.115669,0.72431,0.120872,2.23646,0.0424612,0.122007,1.29572,0.0500559,0.134488,-0.0025221,0.00414796,0.00743158,-0.00725069,0.00108557
573,-0.11209,0.73517,0.119412,2.23654,0.0419868,0.121691,1.29561,0.0371667,0.129859,-0.0190614,0.00628712,-0.00782407,-0.00790184,-0.00229454
583,-0.109899,0.745189,0.116448,2.23654,0.0405635,0.120109,1.29572,0.0233164,0.118944,-0.0359664,0.00372146,-0.0300342,-0.0348951,0.00478354
593,-0.108767,0.754501,0.112936,2.23654,0.035582,0.114811,1.29572,0.00852245,0.115143,-0.0428532,4.97526e-07,-0.0731102,-0.0925409,9.32462e-06
603,-0.108328,0.763162,0.10988,2.23654,0.0320238,0.111411,1.29572,0.00177796,0.11062,-0.0306255,-0.00527427,-0.0217661,-0.0235076,0.00043412
613,-0.108,0.771063,0.106824,2.23663,0.0309168,0.110462,1.29572,0.00471764,0.092653,-0.0358229,4.29878e-06,-0.0128165,-0.00926775,0.00483798
623,-0.107963,0.777443,0.106139,2.23671,0.0303633,0.109751,1.29572,3.17836e-05,0.0668054,-0.00374804,1.96328e-05,-0.0024394,-0.0036509,0.00184208
633,-0.107817,0.781326,0.107188,2.23671,0.0302843,0.109672,1.29561,0.000289381,0.0365811,0.0239271,2.62473e-09,0.00368826,0.00316808,-0.000137083
643,-0.10705,0.783498,0.106459,2.23697,0.0297308,0.109276,1.29572,0.0162918,0.0254972,-0.0182269,0.00902299,-0.00246392,-0.0102211,0.000213734
653,-0.1061,0.786484,0.105911,2.23714,0.0294145,0.108802,1.29572,0.00584258,0.0479828,-0.00495051,3.60035e-05,-0.00483522,-0.00485891,2.85743e-08
663,-0.105516,0.792267,0.105774,2.23723,0.0291773,0.108407,1.29582,0.00493181,0.0854234,-0.00963087,5.0087e-06,-0.00586596,0.00381795,0.000322666
673,-0.10537,0.799571,0.103904,2.23723,0.0286238,0.106588,1.29582,-0.00108773,0.0873874,-0.0251481,6.69617e-10,-0.0305012,-0.0751765,5.17519e-05
683,-0.105333,0.803154,0.103813,2.23723,0.0241167,0.0943319,1.29572,3.82072e-06,0.01248,0.021159,8.95217e-14,0.0251236,-0.059084,-6.02632e-06
693,-0.104384,0.803263,0.103996,2.23723,0.0280703,0.0905365,1.29572,0.0136133,0.000142457,-0.000221753,-2.95399e-06,0.0724571,-0.0721652,-8.05663e-10
703,-0.104128,0.803616,0.103676,2.23731,0.0302843,0.0884806,1.29572,5.70213e-05,0.0069556,-0.00363541,5.51101e-05,0.00554326,-0.00553942,-1.0771e-13
713,-0.104055,0.805001,0.102901,2.23731,0.0314703,0.0868201,1.29572,0.000198252,0.0274209,-0.00841887,-0.00152033,0.0208681,-0.0333929,-1.43998e-17
723,-0.104019,0.807227,0.103539,2.2374,0.0294145,0.0782805,1.29572,5.25929e-06,0.021114,0.004416,0.000652884,-0.0772449,-0.165328,-1.92512e-21
733,-0.103982,0.808856,0.102901,2.2374,0.0201631,0.0668151,1.29572,0.000140578,0.00940346,-0.00328736,8.72847e-08,-0.0754053,-0.0949424,-2.57372e-25
743,-0.104019,0.809155,0.10249,2.23757,0.0166049,0.0616755,1.29572,-0.00269409,0.00381225,-0.00639755,0.000549652,-0.0266795,-0.055696,0.000754899
753,-0.104019,0.809507,0.101897,2.23833,0.0196097,0.057722,1.29561,-3.60176e-07,0.00627405,-0.0105404,0.010895,0.0398112,-0.0443031,-0.000188726
763,-0.103982,0.809562,0.101897,2.23936,0.021112,0.0559033,1.29551,7.29258e-05,-0.00143335,0.00268364,0.0104322,0.00930274,-0.0118717,-6.05837e-06
773,-0.104019,0.809562,0.101897,2.24004,0.0220609,0.05448,1.29551,-0.000279833,-0.00142192,0.00238115,0.00807376,0.0165832,-0.0167503,-8.09949e-10
783,-0.104019,0.809589,0.101852,2.24021,0.023326,0.053373,1.29551,-3.74112e-08,7.00508e-06,-1.17695e-05,3.58751e-05,0.00766693,-0.00707699,-1.08283e-13
793,-0.104019,0.809589,0.101852,2.24029,0.023326,0.0532149,1.29541,-5.00153e-12,0.000288211,-0.00115127,-0.00370528,-0.00453346,-0.00486457,-0.00461059
803,-0.104019,0.809589,0.101852,2.24046,0.0236423,0.0530568,1.29541,-6.68659e-16,0.00016523,-0.000389715,0.00628275,0.00586818,-0.00702205,-5.23342e-05
9,-0.373817,0.970616,-0.138387,1.67434,0.234762,0.416942,1.28986,0.000267127,2.30074e-06,-3.86482e-06,-0.000623296,-0.00759859,0.00406752,0.00274536
19,-0.373817,0.970616,-0.138387,1.67434,0.234841,0.416863,1.28976,3.57124e-08,3.07589e-10,-5.16692e-10,-4.29849e-05,-0.00324127,-0.00440543,-0.0064348
29,-0.373817,0.970616,-0.138387,1.67443,0.23492,0.416942,1.28986,4.77443e-12,4.11218e-14,-6.90769e-14,0.00628683,0.00438892,-0.00303547,0.0071147
39,-0.373817,0.970616,-0.138387,1.67434,0.23492,0.416942,1.28965,0.000764221,1.36682e-05,-2.29626e-05,-1.2102e-06,5.86758e-07,-4.05814e-07,-0.0125758
49,-0.373817,0.970616,-0.138387,1.67434,0.23492,0.416942,1.28965,1.02169e-07,-0.00019855,-0.00033357,-0.000623232,0.004837,-0.00486962,-0.00837314
59,-0.373817,0.970616,-0.138387,1.67434,0.234762,0.416942,1.28976,1.36591e-11,-0.000565865,-0.000950652,-0.00158847,-0.00515903,-0.00650717,-0.000270926
69,-0.373817,0.970372,-0.138524,1.67434,0.234683,0.417021,1.28976,1.8261e-15,-0.00550419,-0.00204862,-2.12363e-07,-0.00351858,0.00349816,0.00179098
79,-0.373853,0.969802,-0.138843,1.67434,0.234604,0.416942,1.28976,-0.00269435,-0.00957602,0.00153392,0.000104655,-0.00308258,0.0022794,-0.00188849
89,-0.373853,0.968879,-0.138113,1.67434,0.234525,0.416705,1.28986,-0.00166264,-0.0166351,0.0156093,1.39915e-08,-0.00351185,-0.00363264,0.00466592
99,-0.373817,0.966707,-0.137019,1.67434,0.234525,0.416705,1.28965,0.000158067,-0.0329707,0.0035186,1.87053e-12,-0.00234716,0.000636155,-0.00773241
109,-0.373817,0.963286,-0.135742,1.67434,0.234525,0.416863,1.28976,0.0010313,-0.044248,0.0048981,0.00371041,0.00145693,0.00285002,1.43867e-06
119,-0.373817,0.959566,-0.135422,1.67434,0.234446,0.416942,1.28986,0.000651647,-0.0513615,-0.00116407,4.96048e-07,-0.00171381,0.00226788,0.00531279
129,-0.373817,0.955249,-0.135468,1.67434,0.234288,0.416942,1.28986,0.00045051,-0.0528102,-0.00408553,0.00434056,-0.00264608,-0.000765587,0.00623756
139,-0.373853,0.949928,-0.135377,1.67434,0.234051,0.41718,1.28986,-0.00192884,-0.0676152,0.00704291,0.00026321,-0.00196851,0.00244204,0.00560993
149,-0.373817,0.943439,-0.135057,1.67434,0.233734,0.41718,1.28986,0.00160274,-0.0858377,-0.00448913,0.00382246,-0.0072168,-0.00453318,0.00713527
159,-0.373853,0.935457,-0.134236,1.67434,0.233102,0.417654,1.28976,-0.00103327,-0.104518,0.00901839,0.00371062,-0.0162302,0.00736549,-0.00440009
169,-0.373817,0.925493,-0.1341,1.67434,0.231046,0.419394,1.28986,0.000128583,-0.137481,-0.00280222,9.7968e-05,-0.059831,0.0432674,0.00295876
